,id,car_brand,car_series,model_year,car_price,cost_per_month,tax_rate,energy_combined,car_capacity,car_width,car_length,car_height,car_seats,car_weight,emissions_pm,emissions_nox,emissions_co2,emission_cluster_kmeans,pca_kmean_cluster
201,b8bbaff6-2934-4c91-8b26-4200bdebe426,SUZUKI,JIMNY SIERRA JC,2023,1230500,5555.3,30.0,7.3,1462,1475,3395,1725,4,1150,,0.004,169,3,1
202,851ba604-6150-412a-8889-d9e75a71fd31,LOTUS,EMIRA,2023,12380000,7990.5,40.0,10.5,3456,1895,4413,1226,2,1500,,0.004,237,2,2
203,01193b5c-261d-4d7f-a85b-cccdd29c3e61,AUDI,A4 Avant 45 TFSI quattro S line Icon Black,2023,3499000,5555.3,30.0,7.3,1984,1847,4762,1435,5,1431,0.00014,0.029,167,3,1
204,1ee30987-ea81-4995-a2d1-8dea651ce3e7,AUDI,S3 Sportback quattro,2023,3650000,6384.79,30.0,8.39,1984,1816,4351,1438,5,1431,0.00016,0.026,191,3,1
205,ff976827-f41a-4f79-8b49-e8b31ab42d8e,AUDI,A3 Sportback 35 TFSI S line,2023,2449000,4824.74,25.0,6.34,1395,1816,4343,1449,5,1206,,0.051,145,1,3
206,f94a3e8f-f9a9-4117-8637-058ca299fe2d,AUDI,RS Q3 Sportback quattro,2024,4999000,7153.4,35.0,9.4,2480,1851,4507,1557,5,1661,0.00031,0.027,214,3,2
207,99159520-8d12-476c-a642-7c22492070cd,TOYOTA,ALPHARD HYBRID Z,2023,2500590,3805.0,16.0,5.0,2487,1850,4995,1935,7,2165,,0.002,117,0,0
208,cbb0f380-1111-45ac-b38e-c10a1360431f,BMW,Z4 M40i,2019,5129000,5707.5,30.0,7.5,2998,1864,4324,1304,2,1535,,0.023,171,3,1
209,c82b0e8f-4661-42c4-9cb2-7b6f12bd4b51,BMW,Z4 sDrive30i M Sport,2019,4129000,4794.3,25.0,6.3,1998,1864,4324,1304,2,1490,,0.014,150,3,3
210,3776061e-2408-4b09-a987-acb4c218464c,BMW,M2,2023,6299000,7838.3,35.0,10.3,2993,1887,4580,1403,4,1700,,0.02,233,2,2
211,a0485eec-23f5-47fa-960a-9d766fcc2980,GWM TANK,GWM TANK 300 PRO,2024,1649000,6392.4,10.5,8.4,1998,1930,4760,1903,5,2305,,0.025,196,0,1
212,3c4a08ae-0033-4dbf-a09c-6ce4dcbb2164,GWM TANK,GWM TANK 300 ULTRA,2024,1799000,6392.4,10.5,8.4,1998,1930,4760,1903,5,2305,,0.025,196,0,1
213,907435d2-18a9-48e1-a2b1-afe86315d4d0,GWM TANK,GWM TANK 500 PRO,2024,2049000,6468.5,10.5,8.5,1998,1934,5078,1905,7,2585,,0.018,199,0,1
214,903ca7cd-c272-477d-b3f1-3703655eb97a,GWM TANK,GWM TANK 500 ULTRA,2024,2269000,6468.5,10.5,8.5,1998,1934,5078,1905,7,2585,,0.018,199,0,1
215,b054139c-da23-476f-ae83-6a8829c6c47e,Hyundai,Stargazer X,2023,939000,4642.1,25.0,6.1,1497,1815,4495,1710,6,1245,,0.068,146,1,3
216,64aeb629-a7fe-4bf5-9b37-7036631143dd,MASERATI,GRECALE GT ,2023,7180000,6164.1,30.0,8.1,1995,2163,4846,1670,5,1870,0.00067,0.033,185,0,1
217,c61a9012-4c31-4f7a-b57c-72c557b8addc,MASERATI,GHIBLI GT HYBRID,2022,6290000,5859.7,30.0,7.7,1995,1945,4974,1484,5,1878,0.00025,0.047,175,0,1
218,ff24941d-fc7e-4d8a-af0f-f4cd458d44d2,MASERATI,GHIBLI GRANLUSSO,2019,7390000,7305.6,35.0,9.6,2979,2100,4971,1461,4,1850,0.001,0.02,222,2,2
219,5d9abf75-bdfd-4ef1-a2c2-07ef1ffb7809,PORSCHE,911 CARRERA 4 GTS CABRIOLET,2022,12936300,8294.9,35.0,10.9,2981,1852,4499,1284,4,1675,,0.012,260,2,2
220,28558ebe-7479-436d-836f-e446b691fc85,MERCEDES BENZ,G400D,2022,7383000,5449.08,35.0,9.1,2925,1984,4866,1969,5,2350,0.00024,0.02,241,2,2
221,dfc5449f-ac96-49d2-a2d9-167537acab8a,MASERATI,LEVANTE GT HYBRID,2022,8670000,7838.3,35.0,10.3,1995,2158,5005,1696,5,2090,3e-05,0.035,233,2,2
222,76d39365-5163-4e52-9011-1319bb1fe4c8,AUDI,RS Q3 Sportback edition 10 years,2024,5299000,7153.4,35.0,9.4,2480,1851,4507,1557,5,1661,0.00031,0.027,214,3,2
223,b632f5b6-4074-4ee0-833a-8f2fec89e116,AUDI,RS Q8 quattro,2023,11900000,9938.66,40.0,13.06,3996,1998,5012,1694,5,2265,0.00032,0.02,297,2,2
224,101d2582-a4a0-4c4f-851a-117d72d061ff,TOYOTA,HILUX REVO Double Cab 4x4 2.8 GR Sport AT,2021,1306900,5631.4,9.0,7.4,2755,1900,5325,1865,5,2065,0.028,0.189,195,0,1
225,10fe0d7f-ba6a-4d2c-82d4-6241147f0998,TOYOTA,HILUX REVO Double Cab 4x4 2.8 HIGH AT,2020,1222000,5631.4,9.0,7.4,2755,1900,5325,1815,5,2065,0.028,0.189,195,0,1
226,31d8432c-7c00-4f42-bccd-d4eb1b9c9572,TOYOTA,HILUX REVO Smart Cab 4x4 2.8 ROCCO AT,2020,1101000,5631.4,3.0,7.4,2755,1900,5325,1810,2,2060,0.028,0.189,195,3,1
227,cebf0f26-7d7e-4ac6-b5de-f0a97ba8d1d2,TOYOTA,HILUX REVO Standard Cab 4x4 2.8 ENTRY AT,2022,776000,5479.2,2.0,7.2,2755,1800,5265,1795,2,1910,0.023,0.222,190,3,1
228,01f0e6cc-230b-48e6-98fd-a89e3641c106,TOYOTA,HILUX REVO Double Cab 4x4 2.8 HIGH,2020,1172000,5327.0,9.0,7.0,2755,1900,5325,1815,5,2055,0.033,0.223,185,0,1
229,d9e601a3-3035-4b5d-bf3e-fd6236076c82,TOYOTA,HILUX REVO Smart Cab 4x4 2.8 HIGH,2020,1011000,5327.0,3.0,7.0,2755,1855,5325,1810,2,2035,0.033,0.223,185,3,1
230,6ddb881c-ca99-44cc-baf5-783d1e0d9ba0,TOYOTA,HILUX REVO Standard Cab 4x4 2.8 ENTRY,2020,724000,5327.0,2.0,7.0,2755,1800,5265,1795,2,1895,0.033,0.223,185,3,1
231,7e50a497-9365-4f0b-aa69-57e07895a2fc,TOYOTA,HILUX REVO Double Cab Prerunner 2.4 ROCCO AT,2020,1082500,5022.6,9.0,6.6,2393,1900,5325,1815,5,1935,0.024,0.224,176,0,1
232,6cc68708-e116-4ec3-b222-1a0b1937ee93,TOYOTA,HILUX REVO Double Cab Prerunner 2.4 MID AT,2020,956000,5022.6,9.0,6.6,2393,1900,5325,1815,5,1925,0.024,0.224,176,0,1
233,bc2b535b-4cb1-483b-bd37-540c5af17d8a,TOYOTA,HILUX REVO Double Cab Prerunner 2.4 ENTRY AT,2020,906000,5022.6,9.0,6.6,2393,1900,5325,1815,5,1925,0.024,0.224,176,0,1
234,b983cfbe-f657-4bf3-9cff-75d58b00a0c1,TOYOTA,HILUX REVO Smart Cab Prerunner 2.4 ROCCO AT,2020,951000,5022.6,3.0,6.6,2393,1900,5325,1810,2,1910,0.024,0.224,176,3,1
235,bcf1e74f-6d9a-44e9-a5a7-a09eb2adece1,TOYOTA,HILUX REVO Smart Cab Prerunner 2.4 MID AT,2020,864000,5022.6,3.0,6.6,2393,1855,5325,1810,2,1895,0.024,0.224,176,3,1
236,e5f467da-5cfa-47dc-a8d0-90dfc1d5659a,TOYOTA,HILUX REVO Smart Cab Prerunner 2.4 ENTRY AT,2020,800000,5022.6,3.0,6.6,2393,1855,5325,1810,2,1890,0.024,0.224,176,3,1
237,63d28279-a923-497b-852d-03d2f72b7189,TOYOTA,HILUX REVO Double Cab Z Edition 2.4 ENTRY AT ,2021,754000,5022.6,9.0,6.6,2393,1855,5285,1700,5,1770,0.023,0.207,174,0,1
238,a738fc41-453e-4aa2-92fe-e2bbbb6656b6,TOYOTA,HILUX REVO Smart Cab Z Edition 2.4 MID AT,2020,760000,5022.6,3.0,6.6,2393,1855,5285,1695,2,1775,0.023,0.207,174,3,1
239,837e3402-ae35-4b00-ad83-c56940f8b733,TOYOTA,HILUX REVO Smart Cab Z Edition 2.4 ENTRY AT,2020,689000,5022.6,3.0,6.6,2393,1855,5285,1695,2,1760,0.023,0.207,174,3,1
240,deb76073-e544-42a7-b8f9-a73e1d118c92,TOYOTA,HILUX REVO Standard Cab Z Edition 2.4 ENTRY C&C AT,2020,614000,5022.6,,6.6,2393,1800,5070,1685,2,1550,0.023,0.207,174,3,1
241,8833f4f9-ac5c-4c5d-acc8-7faa9df2a5ac,TOYOTA,HILUX REVO Standard Cab Z Edition 2.4 ENTRY AT,2020,654000,5022.6,2.0,6.6,2393,1800,5265,1690,2,1730,0.023,0.207,174,3,1
242,16b9a8c0-aa47-473a-b0aa-00ee8c53138c,TOYOTA,HILUX REVO Double Cab Z Edition 2.4 MID,2020,792000,4946.5,9.0,6.5,2393,1855,5285,1700,5,1795,0.029,0.204,171,0,1
243,115aca65-6c0e-4ecb-996c-b9c0a0e24c07,TOYOTA,HILUX REVO Double Cab Z Edition 2.4 ENTRY,2020,714000,4946.5,9.0,6.5,2393,1855,5285,1700,5,1780,0.029,0.204,171,0,1
244,8d1473d3-1da4-4f7f-82c1-1f7347b0f225,TOYOTA,HILUX REVO Standard Cab Z Edition 2.4 ENTRY C&C,2020,564000,4946.5,,6.5,2393,1800,5075,1685,2,1525,0.029,0.204,171,3,1
245,f9b86e00-a820-44ef-a298-7b9b13f30e12,TOYOTA,HILUX REVO Standard Cab Z Edition 2.4 ENTRY,2020,604000,4946.5,2.0,6.5,2393,1800,5265,1690,2,1710,0.029,0.204,171,3,1
246,819b7210-714e-4679-82a5-5bc84357a9b5,TOYOTA,HILUX REVO Double Cab 4x4 2.4 MID,2020,1020000,5250.9,9.0,6.9,2393,1900,5325,1815,5,2075,0.033,0.258,182,0,1
247,24193738-f092-407e-a194-38210ba427b8,TOYOTA,HILUX REVO Smart Cab 4x4 2.4 MID,2020,914000,5250.9,3.0,6.9,2393,1855,5325,1810,2,2020,0.033,0.258,182,3,1
248,7711e582-080a-473f-b616-0aee5658bc72,TOYOTA,HILUX REVO Double Cab Prerunner 2.4 HIGH,2020,997000,5250.9,9.0,6.9,2393,1900,5325,1815,5,1920,0.035,0.238,182,0,1
249,f86e08c9-f22a-4efe-8b98-f93751a800f6,TOYOTA,HILUX REVO Double Cab Prerunner 2.4 MID,2020,906000,5250.9,9.0,6.9,2393,1900,5325,1815,5,1915,0.035,0.238,182,0,1
250,cdebb582-a8fd-4792-be79-fde0c1bdac71,TOYOTA,HILUX REVO Double Cab Prerunner 2.4 ENTRY,2020,856000,5250.9,9.0,6.9,2393,1900,5325,1815,5,1880,0.035,0.238,182,0,1
251,8ae2464e-629c-4fda-a064-cf61d53555a5,TOYOTA,HILUX REVO Smart Cab Prerunner 2.4 MID,2020,814000,5250.9,3.0,6.9,2393,1855,5325,1810,2,1895,0.035,0.238,182,3,1
252,4c0deb0f-5a3a-4652-94d0-77597a389788,TOYOTA,HILUX REVO Smart Cab Prerunner 2.4 ENTRY,2020,750000,5250.9,3.0,6.9,2393,1855,5325,1810,2,1870,0.035,0.238,182,3,1
253,a65a745a-3dce-462f-9f00-64965d579b00,TOYOTA,HILUX REVO Standard Cab Z Edition 2.4 ENTRY SWB,2020,604000,4794.3,2.0,6.3,2393,1800,4930,1685,2,1670,0.045,0.209,167,3,1
254,e83af8b1-d105-4a26-aebf-7031359bd5ec,TOYOTA,HILUX REVO Double Cab 4x2 2.8 GR Sport AT,2021,904000,5631.4,9.0,7.4,2755,1855,5285,1730,5,1790,0.028,0.189,195,0,1
255,96bc083e-cee6-46f8-b205-783a54b7b52e,LEXUS,LM350h Executive 7-Seater,2023,6290000,4261.6,16.0,5.6,2487,1890,5125,1940,7,2315,0.00028,0.004,128,0,3
256,0b2a4d16-c371-4bba-a6c1-d74ebec63dd4,LEXUS,LM350h Executive 4-Seater,2023,7590000,4261.6,16.0,5.6,2487,1890,5125,1940,4,2315,0.00028,0.004,128,0,3
257,e21f40a5-eb09-4e9a-aae7-12517acc9922,NISSAN,FAIRLADY Z,2023,2765000,8142.7,35.0,10.7,2997,1845,4380,1315,2,1569,,0.007,249,2,2
258,642de555-48c6-4074-be2a-ed20b0aa0915,AUDI,Q3 Sportback 40 TFSI quattro S line Black Edition,2023,3099000,6019.51,30.0,7.91,1984,1843,4500,1567,5,1541,0.00046,0.03,180,3,1
259,d226b496-d4d3-4c9d-ace2-19cff508ef91,AUDI,Q3 40 TFSI quattro S line Black Edition,2023,2849000,6019.51,30.0,7.91,1984,1849,4484,1616,5,1541,0.00046,0.03,180,3,1
260,5614de86-218c-4c2c-b3ec-e3791818ea6d,AUDI,Q3 35 TFSI S line,2023,2550000,5555.3,30.0,7.3,1395,1849,4484,1616,5,1431,,0.037,167,3,3
261,fe7478f4-2918-452b-96dc-920335a060b6,TOYOTA,"ALPHAR HYBRID SR""C PACKAGE""",2023,2717800,4870.4,16.0,6.4,2493,1850,4950,1950,7,2154,,0.005,149,0,3
262,05c4e583-6333-4e7e-9987-0e9573e65e93,BMW,X5 xDrive30d M Sport,2023,4969000,4251.48,30.0,7.1,2993,2004,4935,1765,5,2220,6e-05,0.041,186,0,1
263,2d978677-8321-4e54-87a5-ec9c53b4c7d0,BMW,X6 xDrive40i M Sport,2023,5769000,6620.7,30.0,8.7,2998,2004,4960,1700,5,2165,,0.008,198,0,1
264,19ab678e-fa96-4d91-979b-f1da38ec13df,MERCEDES-BENZ AMG,Mercedes-AMG SL 43 ,2022,12330000,6849.0,35.0,9.0,1991,1915,4700,1359,4,1810,9e-05,0.011,207,2,1
265,cf5aff7d-8e4f-4e92-900b-ba15c5063dc0,MASERATI,MC20,2023,24708000,10045.2,35.0,13.2,2992,2178,4669,1224,2,1475,0.00025,0.02,301,2,2
266,f292eca9-1291-41b3-b30b-b690e1198928,MAZDA,CX-3 2.0 SPORT LUXE,2023,970000,4642.1,20.0,6.1,1998,1765,4275,1550,5,1303,,0.004,145,1,3
267,deb6fb41-c06b-4f9f-b19a-9371aa9f64b0,MAZDA,CX-3 2.0 COMFORT,2023,900000,4642.1,20.0,6.1,1998,1765,4275,1550,5,1303,,0.004,145,1,3
268,c8a09e85-0d3c-4e93-b619-d5c757d4d7f8,MAZDA,CX-3 2.0 BASE PLUS,2023,830000,4642.1,20.0,6.1,1998,1765,4275,1550,5,1292,0.0,0.004,145,1,3
269,d36e2aeb-4c49-4d91-9e35-63afbfb5b6f7,MAZDA,CX-3 2.0 BASE,2023,770000,4642.1,20.0,6.1,1998,1765,4275,1550,5,1292,,0.004,145,1,3
270,92dde66d-3b76-4a32-87a1-61ee29f33a1b,TOYOTA,ALPHARD HYBRID S TYPE GOLD III,2023,2418200,4870.4,16.0,6.4,2493,1850,4950,1950,7,2154,,0.005,149,0,3
271,39e6e3dd-5530-4a82-9e97-4828fdb1ad5c,TOYOTA,ALPHARD HYBRID X,2023,2204200,4870.4,16.0,6.4,2493,1850,4945,1950,7,2154,,0.005,149,0,3
272,511a5e07-4c4a-4a14-ac4f-37511fe48a70,JEEP,WRANGLER RUBICON TWO DOOR ,2022,4990000,7686.1,35.0,10.1,1995,1892,4334,1841,4,1897,0.00014,0.021,230,3,2
273,de8e3402-4658-404a-a935-08661d8f4753,MASERATI,QUATTROPORTE  DIESEL GRANLUSSO,2019,8990000,3712.56,30.0,6.2,2987,2128,5262,1481,4,1985,0.0,0.127,162,0,3
274,0df4cec4-9c48-424f-8149-3357de73b7e6,MASERATI,GRECALE TROFEO,2023,9470000,8523.2,35.0,11.2,2992,2163,4859,1659,5,2027,0.0002,0.011,254,2,2
275,d3dcb205-5335-4882-9219-688d8a7c0437,PEUGEOT,5008  ALLURE,2022,1889000,5859.7,30.0,7.7,1598,1855,4670,1655,7,1616,,0.014,179,0,1
276,798e3028-307c-41e6-a54f-0ef39fcf51bc,PEUGEOT,3008 ALLURE,2022,1699000,5783.6,30.0,7.6,1598,1850,4510,1662,5,1512,,0.012,177,3,1
277,b2a2b474-ab48-4e64-9d89-cac4d951d58f,PEUGEOT,2008 ALLURE,2022,1249000,4413.8,25.0,5.8,1199,1785,4312,1545,5,1271,,0.012,136,1,3
278,636f42cc-57ab-4bb5-b27b-25170e3913dd,PEUGEOT,3008 LE FRANCE EDITION,2022,1589000,5783.6,30.0,7.6,1598,1850,4510,1662,5,1512,,0.012,177,3,1
279,b3276a00-4b91-41cd-82e6-0c70c22fe889,PEUGEOT,5008  LE FRANCE EDITION,2022,1789000,5859.7,30.0,7.7,1598,1855,4670,1655,7,1616,,0.014,179,0,1
280,20ea5c13-0c77-4f6d-a036-7e4acc6b657c,PEUGEOT,2008 LE FRANCE EDITION,2022,1189000,4413.8,25.0,5.8,1199,1785,4312,1545,5,1271,,0.012,136,1,3
281,0a932840-0809-4ea1-93d8-cd70bf2539db,TOYOTA,Vellfire 2.5 HEV,2023,4279000,4261.6,16.0,5.6,2487,1850,5005,1950,7,2230,0.00028,0.004,128,0,3
282,dfc1c840-5574-4bf1-9599-e0884c7ae910,TOYOTA,HILUX REVO Double Cab Z Edition  2.4 MID AT,2020,832000,5022.6,9.0,6.6,2393,1855,5285,1700,5,1785,0.023,0.207,174,0,1
283,d3d7ea88-755f-4507-bd10-777ecace2dbe,TOYOTA,Alphard 2.5 HEV Luxury,2023,4499000,4261.6,16.0,5.6,2487,1850,5010,1950,7,2215,0.00028,0.004,128,0,3
284,a24dbfd6-5313-4e34-b0ac-0535838c8f1c,TOYOTA,HILUX REVO Double Cab Prerunner 2.4 HIGH AT,2020,1047000,5022.6,9.0,6.6,2393,1900,5325,1815,5,1935,0.024,0.224,176,0,1
285,75ab6a69-d091-443a-90be-5a686e79530d,TOYOTA,HILUX REVO Smart Cab Z Edition 2.4 ENTRY,2020,639000,4946.5,3.0,6.5,2393,1855,5285,1695,2,1740,0.029,0.204,171,3,1
286,1af19f1c-26d5-4e8e-83f1-a0d189bc5025,AUDI,TT RS Heritage Edition,2023,5899000,6468.5,30.0,8.5,2480,1832,4201,1344,4,1431,0.00156,0.039,193,3,1
287,75c60174-aedf-4cde-b7a7-6f32e0461940,TOYOTA,FORTUNER LEADER 2.4G,2020,1375000,5022.6,20.0,6.6,2393,1855,4795,1835,7,1980,0.026,0.188,175,0,1
288,842e4d64-5724-4ff8-be2e-011499f7bf33,TOYOTA,FORTUNER 2.4 LEGENDER,2020,1618000,5022.6,20.0,6.6,2393,1855,4795,1835,7,1990,0.026,0.188,175,0,1
289,715cf504-3f6f-4e6f-abf4-9e98f5408471,TOYOTA,FORTUNER LEADER 2.4V,2020,1505000,5022.6,20.0,6.6,2393,1855,4795,1835,7,1990,0.026,0.188,175,0,1
290,3d90f9f1-20f9-4191-b539-f026974eae70,TOYOTA,FORTUNER 2.4 LEGENDER 4WD,2020,1688000,5479.2,20.0,7.2,2393,1855,4795,1835,7,2110,0.03,0.199,189,0,1
291,1779ded3-fe09-4d59-8ff6-b729bb5dbfc9,TOYOTA,FORTUNER LEADER 2.4V 4WD,2020,1575000,5479.2,20.0,7.2,2393,1855,4795,1835,7,2110,0.03,0.199,189,0,1
292,3e32a2a2-b339-4aa1-b73c-7a0aef0f1299,TOYOTA,FORTUNER 2.8 LEGENDER,2020,1810000,5327.0,20.0,7.0,2755,1855,4795,1835,7,2015,0.026,0.176,184,0,1
293,8f08edd0-a9e0-4b2f-b56e-8ece5e584eed,TOYOTA,FORTUNER 2.8 LEGENDER 4WD,2020,1874000,5174.8,20.0,6.8,2755,1855,4795,1835,7,2135,0.023,0.184,179,0,1
294,ffde686f-4dfa-4939-956b-e422fa2ce994,TOYOTA,FORTUNER 2.8 GR Sport 4WD,2023,1939000,5631.4,20.0,7.4,2755,1855,4795,1835,7,2135,0.0288,0.195,195,0,1
295,34e89d2b-7571-47d8-897d-edfa7236f311,TOYOTA,HILUX REVO Standard Cab Z Edition 2.8 ENTRY,2021,619000,5022.6,2.0,6.6,2755,1800,5265,1795,2,1710,0.039,0.2,174,3,1
296,9affde52-43dd-466d-8b81-01ef6d2762fa,TOYOTA,HILUX REVO Smart Cab Z Edition 2.4 MID,2020,710000,4946.5,3.0,6.5,2393,1855,5285,1695,2,1755,0.029,0.204,171,3,1
297,bd8d95db-fb5d-430d-a266-c726cc317baf,TOYOTA,HILUX REVO Double Cab 4x4 2.8 ROCCO AT,2020,1267500,5631.4,9.0,7.4,2755,1900,5325,1815,5,2065,0.028,0.189,195,0,1
298,517ff715-4f09-4521-b1f7-d773eb6cb534,TOYOTA,Corolla Altis 1.6G,2022,894000,4794.3,20.0,6.3,1598,1780,4630,1435,5,1285,,0.004,146,1,3
299,0ad22b24-bb5d-493e-a33d-65246fbb0a93,TOYOTA,Corolla Altis 1.8Sport,2022,979000,4870.4,20.0,6.4,1798,1780,4630,1435,5,1340,,0.012,150,1,3
300,d65f6e25-dd47-400d-b658-a4dae4ef4559,TOYOTA,Corolla Altis HEV Premium ,2022,1009000,3272.3,4.0,4.3,1798,1780,4630,1455,5,1380,,0.004,100,1,0
301,608e7420-f9d6-48f9-8e8d-3dbcab1dcf08,TOYOTA,Corolla Altis HEV GR Sport,2022,1129000,3272.3,4.0,4.3,1798,1780,4635,1455,5,1415,,0.004,100,1,0
302,7ae578d7-83e8-429d-8844-4c84e2d4323c,MINI,Cooper S Countryman,2019,2050000,4642.1,25.0,6.1,1998,1822,4299,1557,5,1465,,0.009,142,1,3
303,543520ef-3904-4f1f-a503-9cfca1df2312,BMW,X1 sDrive20i xLine,2023,2409000,4870.4,25.0,6.4,1998,1845,4500,1642,5,1550,,0.005,148,1,3
304,1ed59e85-fcd6-4d21-8b3b-7de4f16ca73e,BMW,X1 sDrive20i M Sport,2023,2509000,4870.4,25.0,6.4,1998,1845,4500,1642,5,1550,,0.005,148,1,3
305,6092194a-874f-42b7-a41f-c388d8598989,BMW,M3 CS,2023,14799000,7686.1,35.0,10.1,2993,1918,4795,1438,5,1765,,0.021,230,2,2
306,01cd26a6-36a6-4d89-9948-dad329c673ce,MAZDA,MAZDA 2 Clap Pop Sports,2023,647000,3272.3,12.0,4.3,1299,1695,4080,1515,5,1038,0.00135,0.012,100,1,0
307,6d587659-8c95-4953-9c83-bd6ec4c879c3,MAZDA,MAZDA 2 Rookie Drive Sports,2023,662000,3272.3,12.0,4.3,1299,1695,4080,1515,5,1038,0.00135,0.012,100,1,0
308,3693da6c-002c-4590-bfce-b9d35f8dd5a2,TOYOTA,CROWN CROSSOVER RS ADVANCE,2023,2600000,4489.9,16.0,5.9,2393,1840,4930,1540,5,1750,,0.006,142,0,3
309,3b62886c-bb55-4970-aa01-41d808ed6fe1,PORSCHE,718 BOXSTER S,2023,6480000,6696.8,30.0,8.8,2497,1801,4374,1282,2,1537,0.0003,0.024,200,3,1
310,2129c456-0cce-444d-b82a-eccfe06a7204,Mitsubishi,TRITON DOUBLE CAB PLUS 2.4 PRIME AT,2024,938000,5250.9,9.0,6.9,2442,1865,5320,1795,5,1890,0.003,0.217,182,0,1
311,f3c9f064-0df5-4d1e-82ba-19e2917fe565,Mitsubishi,TRITON DOUBLE CAB PLUS 2.4 ULTRA AT,2024,1027000,5250.9,9.0,6.9,2442,1865,5320,1795,5,1900,0.003,0.217,182,0,1
312,7fef3e19-7238-4cdb-a03c-0ee871b47a27,Mitsubishi,TRITON DOUBLE CAB PLUS 2.4 ULTRA,2024,982000,5098.7,9.0,6.7,2442,1865,5320,1795,5,1910,0.001,0.249,176,0,1
313,e5644fd1-0b9e-42da-beb0-a69dbb593dd2,Mitsubishi,TRITON DOUBLE CAB PLUS 2.4 PRIME,2024,893000,5098.7,9.0,6.7,2442,1865,5320,1795,5,1895,0.001,0.249,176,0,1
314,d564b1db-5d19-451b-b844-b55c59691086,Mitsubishi,TRITON DOUBLE CAB PLUS 2.4 PRO,2024,820000,5098.7,9.0,6.7,2442,1865,5320,1795,5,1865,0.001,0.249,175,0,1
315,368f3d78-949c-4996-a652-e478f4d4e486,Mitsubishi,TRITON DOUBLE CAB 2.4 PRIME 4WD,2024,1016000,5098.7,9.0,6.7,2442,1865,5320,1795,5,2000,0.0015,0.255,176,0,1
316,10b5f0f0-0e02-4596-b81a-97ed2cf63e60,Mitsubishi,TRITON SINGLE CAB 2.4 PRO 4WD AT,2024,749000,5250.9,2.0,6.9,2442,1865,5265,1765,2,1880,0.0005,0.251,183,3,1
317,54701d7a-966c-474e-8b0e-9f1f012ff2ed,Mitsubishi,TRITON SINGLE CAB 2.4 PRO 4WD,2024,699000,5250.9,2.0,6.9,2442,1865,5265,1765,2,1880,0.0024,0.222,181,3,1
318,1a0f1d24-4016-472b-bd68-d05131973de4,HAVAL,JOLION HEV ULTRA,2024,999000,3196.2,4.0,4.2,1497,1841,4472,1626,5,1510,,0.024,100,1,0
319,2c14336b-32e4-4e09-8056-d3ef69cd8de6,HAVAL,JOLION HEV SPORT,2024,799000,3196.2,4.0,4.2,1497,1874,4472,1626,5,1510,,0.024,100,1,0
320,266aabc5-6534-4250-b51f-350c11bbf6d0,TOYOTA,ALPHARD HYBRID G F PACKAGE,2023,2617250,4566.0,16.0,6.0,2493,1850,4945,1950,7,2239,,0.006,139,0,3
321,6e383694-63ee-49c9-9f7b-58c12ede3a21,TOYOTA,Innova Zenix 2.0 HEV Smart,2023,1379000,3576.7,16.0,4.7,1987,1850,4760,1790,7,1655,,0.01,111,1,0
322,5b26f0c9-3255-42f2-97f3-fdfcec9104e6,TOYOTA,Innova Zenix 2.0 HEV Premium,2023,1479000,3576.7,16.0,4.7,1987,1850,4760,1790,7,1655,,0.01,111,1,0
323,a1da3bc0-5daa-432b-ab6d-11624a33bf0f,NISSAN,URVAN Diesel V MT  ,2022,1232000,7229.5,,9.5,2488,1880,5230,2285,14,2239,0.03,0.33,249,0,2
324,6444735a-5a02-4f73-ac03-035318eee13c,Hyundai,Creta Trend,2023,789000,4566.0,25.0,6.0,1497,1790,4315,1630,5,1204,,0.052,142,1,3
325,f6ab56a3-a56f-4be9-8d77-8db698a9a51b,Hyundai,Creta Style,2023,849000,4566.0,25.0,6.0,1497,1790,4315,1630,5,1204,,0.052,142,1,3
326,fe93a237-c627-4e29-b747-c8f6cd988472,Hyundai,Creta Smart,2023,899000,4566.0,25.0,6.0,1497,1790,4315,1630,5,1204,,0.052,142,1,3
327,e820ecaf-2db8-4fb4-8420-e675f3880624,Hyundai,Creta Style Plus,2023,899000,4566.0,25.0,6.0,1497,1790,4315,1630,5,1204,,0.052,142,1,3
328,e0d7b7d8-98b2-4f1c-9892-d029058ded5d,Hyundai,Creta Black Edition,2023,959000,4566.0,25.0,6.0,1497,1790,4315,1630,5,1204,,0.052,142,1,3
329,b7b54bf5-2d61-4799-974b-6fc77c9929db,HONDA,CITY e:HEV RS,2024,839000,2739.6,4.0,3.6,1498,1748,4589,1480,5,1232,,0.007,83,1,0
330,790bc164-0cb8-4e72-b0d4-15031d149b31,HONDA,CITY e:HEV SV,2024,769000,2739.6,4.0,3.6,1498,1748,4580,1480,5,1224,,0.007,83,1,0
331,e3e4eda1-ed72-4ed8-a19d-92a782785cc7,HONDA,CITY RS,2024,749000,3196.2,12.0,4.2,988,1748,4589,1480,5,1174,,0.022,99,1,0
332,abaf0413-209c-4a25-a87a-45ac1e67f81b,HONDA,CITY SV,2024,679000,3196.2,12.0,4.2,988,1748,4580,1467,5,1156,,0.022,99,1,0
333,b893119b-4b21-4162-8680-a2f4e497acd8,HONDA,CITY V,2024,629000,3196.2,12.0,4.2,988,1748,4580,1467,5,1152,,0.022,99,1,0
